TissueType,ZT,Metabolite,Abundance,RelAbundance
Lung,20,His-CA_22165,4268,100
Lung,20,Arg-CA_23368,0,NA
Lung,20,Phe-CA_22812,57992,100
Lung,20,Tyr-CA_23803,0,0
Lung,20,Trp-CA_25121,4038,21.665414744071253
Lung,20,Ornithine-CA_20652,0,NA
Lung,20,Arg-DCA_22370,0,NA
Lung,20,Ser-CA_18843,0,0
Lung,20,Val-CA_19625,10963,65.12028512028512
Lung,20,Thr-CA_19755,0,0
Lung,20,Ile-Leu-CA_20580,151726,91.6790032447718
Lung,20,Ile-Leu-gMCA_20581,0,NA
Lung,20,Lys-CA_21586,9426,100
Lung,20,Lys-CA_21588,0,NA
Lung,20,Lys-bMCA_21589,0,NA
Lung,20,Lys-gMCA_21590,0,NA
Lung,20,Met-CA_21765,0,0
Lung,20,Met-gMCA_21769,0,0
Lung,20,Phe-bMCA_22813,0,0
Lung,20,Arg-bMCA_23369,0,NA
Lung,20,Tyr-bMCA_23804,2184,76.2303664921466
Lung,20,Trp-bMCA_25122,0,0
Lung,24,Ala-CA_17790,0,0
Lung,24,Ala-bMCA_17791,0,0
Lung,24,Asn-CA_20646,2644,17.4291364535267
Lung,24,Gln-CA_21582,21786534,100
Lung,24,His-CA_22165,2672,62.60543580131209
Lung,24,Arg-CA_23368,0,NA
Lung,24,Phe-CA_22812,4420,7.621740929783419
Lung,24,Tyr-CA_23803,0,0
Lung,24,Trp-CA_25121,0,0
Lung,24,Ornithine-CA_20652,0,NA
Lung,24,Arg-DCA_22370,0,NA
Lung,24,Ser-CA_18843,0,0
Lung,24,Val-CA_19625,12616,74.93911493911494
Lung,24,Thr-CA_19755,0,0
Lung,24,Ile-Leu-CA_20580,157078,94.91289872323969
Lung,24,Ile-Leu-gMCA_20581,0,NA
Lung,24,Lys-CA_21586,8025,85.1368555060471
Lung,24,Lys-CA_21588,0,NA
Lung,24,Lys-bMCA_21589,0,NA
Lung,24,Lys-gMCA_21590,0,NA
Lung,24,Met-CA_21765,0,0
Lung,24,Met-gMCA_21769,0,0
Lung,24,Phe-bMCA_22813,0,0
Lung,24,Arg-bMCA_23369,0,NA
Lung,24,Tyr-bMCA_23804,0,0
Lung,24,Trp-bMCA_25122,0,0
Skin,0,Ala-CA_17790,0,0
Skin,0,Ala-bMCA_17791,0,NA
Skin,0,Asn-CA_20646,2575,64.53634085213032
Skin,0,Gln-CA_21582,24022572,100
Skin,0,His-CA_22165,0,0
Skin,0,Arg-CA_23368,0,NA
Skin,0,Phe-CA_22812,0,0
Skin,0,Tyr-CA_23803,0,0
Skin,0,Trp-CA_25121,0,0
Skin,0,Ornithine-CA_20652,0,0
Skin,0,Arg-DCA_22370,0,NA
Skin,0,Ser-CA_18843,0,0
Skin,0,Val-CA_19625,12637,56.20941197402366
Skin,0,Thr-CA_19755,0,NA
Skin,0,Ile-Leu-CA_20580,126680,75.17810885633493
Skin,0,Ile-Leu-gMCA_20581,0,NA
Skin,0,Lys-CA_21586,15868,75.18241258409931
Skin,0,Lys-CA_21588,0,NA
Skin,0,Lys-bMCA_21589,0,NA
Skin,0,Lys-gMCA_21590,0,NA
Skin,0,Met-CA_21765,0,0
Skin,0,Met-gMCA_21769,0,NA
Skin,0,Phe-bMCA_22813,0,NA
Skin,0,Arg-bMCA_23369,0,NA
Skin,0,Tyr-bMCA_23804,0,0
Skin,0,Trp-bMCA_25122,0,0
Skin,4,Ala-CA_17790,2499,77.41635687732342
Skin,4,Ala-bMCA_17791,0,NA
Skin,4,Asn-CA_20646,1149,28.79699248120301
Skin,4,Gln-CA_21582,21584368,89.85036240082869
Skin,4,His-CA_22165,0,0
Skin,4,Arg-CA_23368,0,NA
Skin,4,Phe-CA_22812,2375.5,7.258976317799847
Skin,4,Tyr-CA_23803,1433,55.370942812983
Skin,4,Trp-CA_25121,3294,10.527997954487343
Skin,4,Ornithine-CA_20652,824,100
Skin,4,Arg-DCA_22370,0,NA
Skin,4,Ser-CA_18843,0,0
Skin,4,Val-CA_19625,22482,100
Skin,4,Thr-CA_19755,0,NA
Skin,4,Ile-Leu-CA_20580,168506.5,100
Skin,4,Ile-Leu-gMCA_20581,0,NA
Skin,4,Lys-CA_21586,8211,38.903629299725196
Skin,4,Lys-CA_21588,0,NA
Skin,4,Lys-bMCA_21589,0,NA
Skin,4,Lys-gMCA_21590,0,NA
Skin,4,Met-CA_21765,1067.5,82.91262135922331
Skin,4,Met-gMCA_21769,0,NA
Skin,4,Phe-bMCA_22813,0,NA
Skin,4,Arg-bMCA_23369,0,NA
Skin,4,Tyr-bMCA_23804,1321.5,16.481666250935394
Skin,4,Trp-bMCA_25122,1337.5,100
Skin,8,Ala-CA_17790,3228,100
Skin,8,Ala-bMCA_17791,0,NA
Skin,8,Asn-CA_20646,2828,70.87719298245614
Skin,8,Gln-CA_21582,23309422,97.03133369732433
Skin,8,His-CA_22165,2223,71.06777493606138
Skin,8,Arg-CA_23368,0,NA
Skin,8,Phe-CA_22812,5647,17.255920550038198
Skin,8,Tyr-CA_23803,0,0
Skin,8,Trp-CA_25121,0,0
Skin,8,Ornithine-CA_20652,0,0
Skin,8,Arg-DCA_22370,0,NA
Skin,8,Ser-CA_18843,0,0
Skin,8,Val-CA_19625,7042,31.32283604661507
Skin,8,Thr-CA_19755,0,NA
Skin,8,Ile-Leu-CA_20580,153535,91.11517953313374
Skin,8,Ile-Leu-gMCA_20581,0,NA
Skin,8,Lys-CA_21586,21106,100
Skin,8,Lys-CA_21588,0,NA
Skin,8,Lys-bMCA_21589,0,NA
Skin,8,Lys-gMCA_21590,0,NA
Skin,8,Met-CA_21765,0,0
Skin,8,Met-gMCA_21769,0,NA
Skin,8,Phe-bMCA_22813,0,NA
Skin,8,Arg-bMCA_23369,0,NA
Skin,8,Tyr-bMCA_23804,1910,23.821401845846847
Skin,8,Trp-bMCA_25122,0,0
Skin,12,Ala-CA_17790,0,0
Skin,12,Ala-bMCA_17791,0,NA
Skin,12,Asn-CA_20646,2899,72.65664160401003
Skin,12,Gln-CA_21582,22325347,92.93487391774703
Skin,12,His-CA_22165,3128,100
Skin,12,Arg-CA_23368,0,NA
Skin,12,Phe-CA_22812,8472,25.888464476699767
Skin,12,Tyr-CA_23803,2588,100
Skin,12,Trp-CA_25121,4651,14.865124009204807
Skin,12,Ornithine-CA_20652,0,0
Skin,12,Arg-DCA_22370,0,NA
Skin,12,Ser-CA_18843,0,0
Skin,12,Val-CA_19625,10914,48.54550306912196
Skin,12,Thr-CA_19755,0,NA
Skin,12,Ile-Leu-CA_20580,152950,90.76801191645426
Skin,12,Ile-Leu-gMCA_20581,0,NA
Skin,12,Lys-CA_21586,10284,48.72548090590353
Skin,12,Lys-CA_21588,0,NA
Skin,12,Lys-bMCA_21589,0,NA
Skin,12,Lys-gMCA_21590,0,NA
Skin,12,Met-CA_21765,0,0
Skin,12,Met-gMCA_21769,0,NA
Skin,12,Phe-bMCA_22813,0,NA
Skin,12,Arg-bMCA_23369,0,NA
Skin,12,Tyr-bMCA_23804,8018,100
Skin,12,Trp-bMCA_25122,0,0
Skin,16,Ala-CA_17790,2228.5,69.0365551425031
Skin,16,Ala-bMCA_17791,0,NA
Skin,16,Asn-CA_20646,3990,100
Skin,16,Gln-CA_21582,22213052.5,92.46741980833693
Skin,16,His-CA_22165,2811,89.86572890025576
Skin,16,Arg-CA_23368,0,NA
Skin,16,Phe-CA_22812,32725,100
Skin,16,Tyr-CA_23803,0,0
Skin,16,Trp-CA_25121,4330.5,13.84076962413705
Skin,16,Ornithine-CA_20652,0,0
Skin,16,Arg-DCA_22370,0,NA
Skin,16,Ser-CA_18843,1098,100
Skin,16,Val-CA_19625,9724.5,43.25460368294636
Skin,16,Thr-CA_19755,0,NA
Skin,16,Ile-Leu-CA_20580,134403.5,79.7616115698801
Skin,16,Ile-Leu-gMCA_20581,0,NA
Skin,16,Lys-CA_21586,12665.5,60.00900217947503
Skin,16,Lys-CA_21588,0,NA
Skin,16,Lys-bMCA_21589,0,NA
Skin,16,Lys-gMCA_21590,0,NA
Skin,16,Met-CA_21765,1287.5,100
Skin,16,Met-gMCA_21769,0,NA
Skin,16,Phe-bMCA_22813,0,NA
Skin,16,Arg-bMCA_23369,0,NA
Skin,16,Tyr-bMCA_23804,5963,74.37016712397107
Skin,16,Trp-bMCA_25122,0,0
Skin,20,Ala-CA_17790,1974,61.152416356877325
Skin,20,Ala-bMCA_17791,0,NA
Skin,20,Asn-CA_20646,2865,71.80451127819549
Skin,20,Gln-CA_21582,22538796,93.82340908375673
Skin,20,His-CA_22165,2731,87.3081841432225
Skin,20,Arg-CA_23368,0,NA
Skin,20,Phe-CA_22812,24266,74.15126050420167
Skin,20,Tyr-CA_23803,0,0
Skin,20,Trp-CA_25121,31288,100
Skin,20,Ornithine-CA_20652,0,0
Skin,20,Arg-DCA_22370,0,NA
Skin,20,Ser-CA_18843,0,0
Skin,20,Val-CA_19625,11944,53.12694600124544
Skin,20,Thr-CA_19755,0,NA
Skin,20,Ile-Leu-CA_20580,141558,84.0074418494242
Skin,20,Ile-Leu-gMCA_20581,0,NA
Skin,20,Lys-CA_21586,10117,47.9342367099403
Skin,20,Lys-CA_21588,0,NA
Skin,20,Lys-bMCA_21589,0,NA
Skin,20,Lys-gMCA_21590,0,NA
Skin,20,Met-CA_21765,0,0
Skin,20,Met-gMCA_21769,0,NA
Skin,20,Phe-bMCA_22813,0,NA
Skin,20,Arg-bMCA_23369,0,NA
Skin,20,Tyr-bMCA_23804,6650,82.93838862559242
Skin,20,Trp-bMCA_25122,0,0
Skin,24,Ala-CA_17790,0,0
Skin,24,Ala-bMCA_17791,0,NA
Skin,24,Asn-CA_20646,2575,64.53634085213032
Skin,24,Gln-CA_21582,24022572,100
Skin,24,His-CA_22165,0,0
Skin,24,Arg-CA_23368,0,NA
Skin,24,Phe-CA_22812,0,0
Skin,24,Tyr-CA_23803,0,0
Skin,24,Trp-CA_25121,0,0
Skin,24,Ornithine-CA_20652,0,0
Skin,24,Arg-DCA_22370,0,NA
Skin,24,Ser-CA_18843,0,0
Skin,24,Val-CA_19625,12637,56.20941197402366
Skin,24,Thr-CA_19755,0,NA
Skin,24,Ile-Leu-CA_20580,126680,75.17810885633493
Skin,24,Ile-Leu-gMCA_20581,0,NA
Skin,24,Lys-CA_21586,15868,75.18241258409931
Skin,24,Lys-CA_21588,0,NA
Skin,24,Lys-bMCA_21589,0,NA
Skin,24,Lys-gMCA_21590,0,NA
Skin,24,Met-CA_21765,0,0
Skin,24,Met-gMCA_21769,0,NA
Skin,24,Phe-bMCA_22813,0,NA
Skin,24,Arg-bMCA_23369,0,NA
Skin,24,Tyr-bMCA_23804,0,0
Skin,24,Trp-bMCA_25122,0,0
Spleen,0,Ala-CA_17790,2269,69.0925700365408
Spleen,0,Ala-bMCA_17791,0,0
Spleen,0,Asn-CA_20646,3282,100
Spleen,0,Gln-CA_21582,19919910,89.7017975902665
Spleen,0,His-CA_22165,0,0
Spleen,0,Arg-CA_23368,0,NA
Spleen,0,Phe-CA_22812,0,0
Spleen,0,Tyr-CA_23803,0,0
Spleen,0,Trp-CA_25121,4352,23.120036125056444
Spleen,0,Ornithine-CA_20652,0,NA
Spleen,0,Arg-DCA_22370,0,NA
Spleen,0,Ser-CA_18843,0,0
Spleen,0,Val-CA_19625,5490,38.10912119950021
Spleen,0,Thr-CA_19755,0,NA
Spleen,0,Ile-Leu-CA_20580,152880,85.88812296698296
Spleen,0,Ile-Leu-gMCA_20581,0,NA
Spleen,0,Lys-CA_21586,13287,100
Spleen,0,Lys-CA_21588,0,NA
Spleen,0,Lys-bMCA_21589,0,NA
Spleen,0,Lys-gMCA_21590,0,NA
Spleen,0,Met-CA_21765,0,0
Spleen,0,Met-gMCA_21769,0,NA
Spleen,0,Phe-bMCA_22813,0,NA
Spleen,0,Arg-bMCA_23369,0,NA
Spleen,0,Tyr-bMCA_23804,0,0
Spleen,0,Trp-bMCA_25122,0,NA
Spleen,4,Ala-CA_17790,1259,38.337393422655296
Spleen,4,Ala-bMCA_17791,1078,52.05214872042492
Spleen,4,Asn-CA_20646,1722.5,52.483241925655086
Spleen,4,Gln-CA_21582,19719110.5,88.79757281690021
Spleen,4,His-CA_22165,1109,25.503047027710707
Spleen,4,Arg-CA_23368,0,NA
Spleen,4,Phe-CA_22812,3511,6.991377765387602
Spleen,4,Tyr-CA_23803,0,0
Spleen,4,Trp-CA_25121,4075,21.648471325736445
Spleen,4,Ornithine-CA_20652,0,NA
Spleen,4,Arg-DCA_22370,0,NA
Spleen,4,Ser-CA_18843,1255.5,60.30259365994236
Spleen,4,Val-CA_19625,9509.5,66.01068999028182
Spleen,4,Thr-CA_19755,0,NA
Spleen,4,Ile-Leu-CA_20580,168290.5,94.54575587503301
Spleen,4,Ile-Leu-gMCA_20581,0,NA
Spleen,4,Lys-CA_21586,3362,25.302927673665987
Spleen,4,Lys-CA_21588,0,NA
Spleen,4,Lys-bMCA_21589,0,NA
Spleen,4,Lys-gMCA_21590,0,NA
Spleen,4,Met-CA_21765,0,0
Spleen,4,Met-gMCA_21769,0,NA
Spleen,4,Phe-bMCA_22813,0,NA
Spleen,4,Arg-bMCA_23369,0,NA
Spleen,4,Tyr-bMCA_23804,0,0
Spleen,4,Trp-bMCA_25122,0,NA
Spleen,8,Ala-CA_17790,3284,100
Spleen,8,Ala-bMCA_17791,2071,100
Spleen,8,Asn-CA_20646,2558,77.94028031687995
Spleen,8,Gln-CA_21582,20795804,93.64605568674027
Spleen,8,His-CA_22165,2141,49.23536851787973
Spleen,8,Arg-CA_23368,0,NA
Spleen,8,Phe-CA_22812,4996,9.948425894581732
Spleen,8,Tyr-CA_23803,0,0
Spleen,8,Trp-CA_25121,5210,27.678168247137886
Spleen,8,Ornithine-CA_20652,0,NA
Spleen,8,Arg-DCA_22370,0,NA
Spleen,8,Ser-CA_18843,2039,97.9346781940442
Spleen,8,Val-CA_19625,12342,85.67263640149937
Spleen,8,Thr-CA_19755,0,NA
Spleen,8,Ile-Leu-CA_20580,154024,86.53082320687196
Spleen,8,Ile-Leu-gMCA_20581,0,NA
Spleen,8,Lys-CA_21586,8882,66.8472943478588
Spleen,8,Lys-CA_21588,0,NA
Spleen,8,Lys-bMCA_21589,0,NA
Spleen,8,Lys-gMCA_21590,0,NA
Spleen,8,Met-CA_21765,0,0
Spleen,8,Met-gMCA_21769,0,NA
Spleen,8,Phe-bMCA_22813,0,NA
Spleen,8,Arg-bMCA_23369,0,NA
Spleen,8,Tyr-bMCA_23804,0,0
Spleen,8,Trp-bMCA_25122,0,NA
Spleen,12,Ala-CA_17790,1150.5,35.03349573690621
Spleen,12,Ala-bMCA_17791,1052.5,50.820859488169965
Spleen,12,Asn-CA_20646,1508.5,45.96282754418038
Spleen,12,Gln-CA_21582,19731405,88.85293645812517
Spleen,12,His-CA_22165,4348.5,100
Spleen,12,Arg-CA_23368,0,NA
Spleen,12,Phe-CA_22812,13266.5,26.417292259901632
Spleen,12,Tyr-CA_23803,1099,100
Spleen,12,Trp-CA_25121,18823.5,100
Spleen,12,Ornithine-CA_20652,0,NA
Spleen,12,Arg-DCA_22370,0,NA
Spleen,12,Ser-CA_18843,2082,100
Spleen,12,Val-CA_19625,10363.5,71.93877551020408
Spleen,12,Thr-CA_19755,0,NA
Spleen,12,Ile-Leu-CA_20580,130810.5,73.48945780594272
Spleen,12,Ile-Leu-gMCA_20581,0,NA
Spleen,12,Lys-CA_21586,4931,37.11146233160232
Spleen,12,Lys-CA_21588,0,NA
Spleen,12,Lys-bMCA_21589,0,NA
Spleen,12,Lys-gMCA_21590,0,NA
Spleen,12,Met-CA_21765,1720.5,100
Spleen,12,Met-gMCA_21769,0,NA
Spleen,12,Phe-bMCA_22813,0,NA
Spleen,12,Arg-bMCA_23369,0,NA
Spleen,12,Tyr-bMCA_23804,11750.5,100
Spleen,12,Trp-bMCA_25122,0,NA
Spleen,16,Ala-CA_17790,0,0
Spleen,16,Ala-bMCA_17791,0,0
Spleen,16,Asn-CA_20646,2013,61.334552102376605
Spleen,16,Gln-CA_21582,20781892,93.58340824465465
Spleen,16,His-CA_22165,1167.5,26.848338507531334
Spleen,16,Arg-CA_23368,0,NA
Spleen,16,Phe-CA_22812,50219,100
Spleen,16,Tyr-CA_23803,0,0
Spleen,16,Trp-CA_25121,14033,74.55042898504529
Spleen,16,Ornithine-CA_20652,0,NA
Spleen,16,Arg-DCA_22370,0,NA
Spleen,16,Ser-CA_18843,0,0
Spleen,16,Val-CA_19625,10980,76.21824239900042
Spleen,16,Thr-CA_19755,0,NA
Spleen,16,Ile-Leu-CA_20580,166501.5,93.54069404884298
Spleen,16,Ile-Leu-gMCA_20581,0,NA
Spleen,16,Lys-CA_21586,8519,64.11530066982765
Spleen,16,Lys-CA_21588,0,NA
Spleen,16,Lys-bMCA_21589,0,NA
Spleen,16,Lys-gMCA_21590,0,NA
Spleen,16,Met-CA_21765,0,0
Spleen,16,Met-gMCA_21769,0,NA
Spleen,16,Phe-bMCA_22813,0,NA
Spleen,16,Arg-bMCA_23369,0,NA
Spleen,16,Tyr-bMCA_23804,2804,23.862814348325603
Spleen,16,Trp-bMCA_25122,0,NA
Spleen,20,Ala-CA_17790,0,0
Spleen,20,Ala-bMCA_17791,0,0
Spleen,20,Asn-CA_20646,2431.5,74.08592321755027
Spleen,20,Gln-CA_21582,22206812.5,100
Spleen,20,His-CA_22165,0,0
Spleen,20,Arg-CA_23368,0,NA
Spleen,20,Phe-CA_22812,29543,58.82833190625062
Spleen,20,Tyr-CA_23803,0,0
Spleen,20,Trp-CA_25121,15885.5,84.39185061226658
Spleen,20,Ornithine-CA_20652,0,NA
Spleen,20,Arg-DCA_22370,0,NA
Spleen,20,Ser-CA_18843,0,0
Spleen,20,Val-CA_19625,14406,100
Spleen,20,Thr-CA_19755,0,NA
Spleen,20,Ile-Leu-CA_20580,177999,100
Spleen,20,Ile-Leu-gMCA_20581,0,NA
Spleen,20,Lys-CA_21586,10050.5,75.64160457590125
Spleen,20,Lys-CA_21588,0,NA
Spleen,20,Lys-bMCA_21589,0,NA
Spleen,20,Lys-gMCA_21590,0,NA
Spleen,20,Met-CA_21765,0,0
Spleen,20,Met-gMCA_21769,0,NA
Spleen,20,Phe-bMCA_22813,0,NA
Spleen,20,Arg-bMCA_23369,0,NA
Spleen,20,Tyr-bMCA_23804,9319.5,79.31151865878047
Spleen,20,Trp-bMCA_25122,0,NA
Spleen,24,Ala-CA_17790,2269,69.0925700365408
Spleen,24,Ala-bMCA_17791,0,0
Spleen,24,Asn-CA_20646,3282,100
Spleen,24,Gln-CA_21582,19919910,89.7017975902665
Spleen,24,His-CA_22165,0,0
Spleen,24,Arg-CA_23368,0,NA
Spleen,24,Phe-CA_22812,0,0
Spleen,24,Tyr-CA_23803,0,0
Spleen,24,Trp-CA_25121,4352,23.120036125056444
Spleen,24,Ornithine-CA_20652,0,NA
Spleen,24,Arg-DCA_22370,0,NA
Spleen,24,Ser-CA_18843,0,0
Spleen,24,Val-CA_19625,5490,38.10912119950021
Spleen,24,Thr-CA_19755,0,NA
Spleen,24,Ile-Leu-CA_20580,152880,85.88812296698296
Spleen,24,Ile-Leu-gMCA_20581,0,NA
Spleen,24,Lys-CA_21586,13287,100
Spleen,24,Lys-CA_21588,0,NA
Spleen,24,Lys-bMCA_21589,0,NA
Spleen,24,Lys-gMCA_21590,0,NA
Spleen,24,Met-CA_21765,0,0
Spleen,24,Met-gMCA_21769,0,NA
Spleen,24,Phe-bMCA_22813,0,NA
Spleen,24,Arg-bMCA_23369,0,NA
Spleen,24,Tyr-bMCA_23804,0,0
Spleen,24,Trp-bMCA_25122,0,NA
Stomach,0,Ala-CA_17790,18609,9.971600042867859
Stomach,0,Ala-bMCA_17791,0,0
Stomach,0,Asn-CA_20646,2596,5.653679465121851
Stomach,0,Gln-CA_21582,19315321,96.03612330167053
Stomach,0,His-CA_22165,5013,52.148132736918754
Stomach,0,Arg-CA_23368,24720,100
Stomach,0,Phe-CA_22812,26373,16.969186125069974
Stomach,0,Tyr-CA_23803,23406,99.6
Stomach,0,Trp-CA_25121,4212,4.899554480207521
Stomach,0,Ornithine-CA_20652,0,NA
Stomach,0,Arg-DCA_22370,0,NA
Stomach,0,Ser-CA_18843,14747,8.082408006226089
Stomach,0,Val-CA_19625,23181,30.78772263025779
Stomach,0,Thr-CA_19755,2696,7.175174322669932
Stomach,0,Ile-Leu-CA_20580,168840,71.90218849411674
Stomach,0,Ile-Leu-gMCA_20581,0,0
Stomach,0,Lys-CA_21586,3867,63.42463506642611
Stomach,0,Lys-CA_21588,0,NA
Stomach,0,Lys-bMCA_21589,0,NA
Stomach,0,Lys-gMCA_21590,0,NA
Stomach,0,Met-CA_21765,12415,24.31357956993459
Stomach,0,Met-gMCA_21769,4839,17.493944542858173
Stomach,0,Phe-bMCA_22813,3463,7.124341672152731
Stomach,0,Arg-bMCA_23369,0,0
Stomach,0,Tyr-bMCA_23804,0,0
Stomach,0,Trp-bMCA_25122,2859,6.913478744498719
Stomach,4,Ala-CA_17790,8028,4.301789733147573
Stomach,4,Ala-bMCA_17791,0,0
Stomach,4,Asn-CA_20646,2466,5.37055992333994
Stomach,4,Gln-CA_21582,20112558,100
Stomach,4,His-CA_22165,2498,25.985644439821076
Stomach,4,Arg-CA_23368,0,0
Stomach,4,Phe-CA_22812,13611,8.757729205942722
Stomach,4,Tyr-CA_23803,7534,32.0595744680851
Stomach,4,Trp-CA_25121,14832,17.253132015773495
Stomach,4,Ornithine-CA_20652,0,NA
Stomach,4,Arg-DCA_22370,0,NA
Stomach,4,Ser-CA_18843,2796,1.5324074581547533
Stomach,4,Val-CA_19625,24043,31.932583374284462
Stomach,4,Thr-CA_19755,2267,6.033427369989887
Stomach,4,Ile-Leu-CA_20580,211197,89.94033702553882
Stomach,4,Ile-Leu-gMCA_20581,2500,21.114864864864867
Stomach,4,Lys-CA_21586,0,0
Stomach,4,Lys-CA_21588,0,NA
Stomach,4,Lys-bMCA_21589,0,NA
Stomach,4,Lys-gMCA_21590,0,NA
Stomach,4,Met-CA_21765,3303,6.468606791743372
Stomach,4,Met-gMCA_21769,0,0
Stomach,4,Phe-bMCA_22813,0,0
Stomach,4,Arg-bMCA_23369,0,0
Stomach,4,Tyr-bMCA_23804,2582,13.952231708635038
Stomach,4,Trp-bMCA_25122,3042,7.355999419645016
Stomach,8,Ala-CA_17790,186620,100
Stomach,8,Ala-bMCA_17791,73163,100
Stomach,8,Asn-CA_20646,45917,100
Stomach,8,Gln-CA_21582,18196782,90.47472728232778
Stomach,8,His-CA_22165,9613,100
Stomach,8,Arg-CA_23368,7563,30.594660194174754
Stomach,8,Phe-CA_22812,155417,100
Stomach,8,Tyr-CA_23803,23500,100
Stomach,8,Trp-CA_25121,85967,100
Stomach,8,Ornithine-CA_20652,0,NA
Stomach,8,Arg-DCA_22370,0,NA
Stomach,8,Ser-CA_18843,182458,100
Stomach,8,Val-CA_19625,75293,100
Stomach,8,Thr-CA_19755,37574,100
Stomach,8,Ile-Leu-CA_20580,234819,100
Stomach,8,Ile-Leu-gMCA_20581,11840,100
Stomach,8,Lys-CA_21586,3753,61.55486304740037
Stomach,8,Lys-CA_21588,0,NA
Stomach,8,Lys-bMCA_21589,0,NA
Stomach,8,Lys-gMCA_21590,0,NA
Stomach,8,Met-CA_21765,51062,100
Stomach,8,Met-gMCA_21769,27661,100
Stomach,8,Phe-bMCA_22813,48608,100
Stomach,8,Arg-bMCA_23369,2629,100
Stomach,8,Tyr-bMCA_23804,18506,100
Stomach,8,Trp-bMCA_25122,41354,100
Stomach,12,Ala-CA_17790,72546,38.87364698317437
Stomach,12,Ala-bMCA_17791,28500,38.95411615160669
Stomach,12,Asn-CA_20646,2767,6.026090554696518
Stomach,12,Gln-CA_21582,14903145,74.0987048987006
Stomach,12,His-CA_22165,9015,93.77925725579944
Stomach,12,Arg-CA_23368,0,0
Stomach,12,Phe-CA_22812,5826,3.7486246678291306
Stomach,12,Tyr-CA_23803,2798,11.906382978723403
Stomach,12,Trp-CA_25121,9119,10.607558714390406
Stomach,12,Ornithine-CA_20652,0,NA
Stomach,12,Arg-DCA_22370,0,NA
Stomach,12,Ser-CA_18843,79170,43.39080774753642
Stomach,12,Val-CA_19625,15845,21.044453003599273
Stomach,12,Thr-CA_19755,3164,8.420716452866344
Stomach,12,Ile-Leu-CA_20580,138588,59.01907426571103
Stomach,12,Ile-Leu-gMCA_20581,0,0
Stomach,12,Lys-CA_21586,0,0
Stomach,12,Lys-CA_21588,0,NA
Stomach,12,Lys-bMCA_21589,0,NA
Stomach,12,Lys-gMCA_21590,0,NA
Stomach,12,Met-CA_21765,5033,9.856644863107594
Stomach,12,Met-gMCA_21769,3242,11.720472867936808
Stomach,12,Phe-bMCA_22813,2501,5.14524358130349
Stomach,12,Arg-bMCA_23369,0,0
Stomach,12,Tyr-bMCA_23804,4184,22.608883605317196
Stomach,12,Trp-bMCA_25122,2738,6.620883106833681
Stomach,16,Ala-CA_17790,3186,1.707212517415068
Stomach,16,Ala-bMCA_17791,0,0
Stomach,16,Asn-CA_20646,2352,5.122285863623494
Stomach,16,Gln-CA_21582,16925668,84.15472561968498
Stomach,16,His-CA_22165,3782,39.342556954124625
Stomach,16,Arg-CA_23368,0,0
Stomach,16,Phe-CA_22812,17463,11.23622254965673
Stomach,16,Tyr-CA_23803,4210,17.914893617021278
Stomach,16,Trp-CA_25121,7522,8.749869135831192
Stomach,16,Ornithine-CA_20652,0,NA
Stomach,16,Arg-DCA_22370,0,NA
Stomach,16,Ser-CA_18843,2342,1.2835830711725438
Stomach,16,Val-CA_19625,19142,25.423346127794083
Stomach,16,Thr-CA_19755,2263,6.022781710757439
Stomach,16,Ile-Leu-CA_20580,162059,69.01443239260877
Stomach,16,Ile-Leu-gMCA_20581,0,0
Stomach,16,Lys-CA_21586,0,0
Stomach,16,Lys-CA_21588,0,NA
Stomach,16,Lys-bMCA_21589,0,NA
Stomach,16,Lys-gMCA_21590,0,NA
Stomach,16,Met-CA_21765,0,0
Stomach,16,Met-gMCA_21769,0,0
Stomach,16,Phe-bMCA_22813,0,0
Stomach,16,Arg-bMCA_23369,0,0
Stomach,16,Tyr-bMCA_23804,3050,16.481141251486005
Stomach,16,Trp-bMCA_25122,0,0
Stomach,20,Ala-CA_17790,2049,1.097953059693495
Stomach,20,Ala-bMCA_17791,0,0
Stomach,20,Asn-CA_20646,0,0
Stomach,20,Gln-CA_21582,19110629,95.01839099730626
Stomach,20,His-CA_22165,3216,33.45469676479767
Stomach,20,Arg-CA_23368,0,0
Stomach,20,Phe-CA_22812,12730,8.190867150955173
Stomach,20,Tyr-CA_23803,0,0
Stomach,20,Trp-CA_25121,7157,8.325287610362116
Stomach,20,Ornithine-CA_20652,0,NA
Stomach,20,Arg-DCA_22370,0,NA
Stomach,20,Ser-CA_18843,0,0
Stomach,20,Val-CA_19625,8386,11.137821577039034
Stomach,20,Thr-CA_19755,2237,5.953584925746527
Stomach,20,Ile-Leu-CA_20580,157281,66.97967370613111
Stomach,20,Ile-Leu-gMCA_20581,0,0
Stomach,20,Lys-CA_21586,6097,100
Stomach,20,Lys-CA_21588,0,NA
Stomach,20,Lys-bMCA_21589,0,NA
Stomach,20,Lys-gMCA_21590,0,NA
Stomach,20,Met-CA_21765,0,0
Stomach,20,Met-gMCA_21769,0,0
Stomach,20,Phe-bMCA_22813,0,0
Stomach,20,Arg-bMCA_23369,0,0
Stomach,20,Tyr-bMCA_23804,5013,27.088511833999785
Stomach,20,Trp-bMCA_25122,0,0
Stomach,24,Ala-CA_17790,18609,9.971600042867859
Stomach,24,Ala-bMCA_17791,0,0
Stomach,24,Asn-CA_20646,2596,5.653679465121851
